100 50
47 33 N
47 34 N
47 35 N
47 36 H
47 37 B
47 38 N
47 39 N
47 40 H
47 41 T
47 42 H
47 43 T
47 44 N
47 45 N
47 46 N
47 47 H
47 48 H
47 49 B
47 50 N
48 1 B
48 2 N
48 3 N
48 4 B
48 5 N
48 6 B
48 7 H
48 8 T
48 9 B
48 10 B
48 11 T
48 12 H
48 13 B
48 14 H
48 15 N
48 16 T
48 17 B
48 18 T
48 19 H
48 20 T
48 21 N
48 22 N
48 23 N
48 24 N
48 25 N
48 26 N
48 27 B
48 28 T
48 29 N
48 30 N
48 31 N
48 32 B
48 33 N
48 34 N
48 35 T
48 36 H
48 37 T
48 38 N
48 39 B
48 40 H
48 41 B
48 42 N
48 43 N
48 44 H
48 45 H
48 46 H
48 47 T
48 48 N
48 49 H
48 50 H
49 1 N
49 2 N
49 3 N
49 4 B
49 5 H
49 6 B
49 7 H
49 8 T
49 9 N
49 10 T
49 11 N
49 12 T
49 13 N
49 14 N
49 15 H
49 16 B
49 17 T
49 18 H
49 19 N
49 20 B
49 21 N
49 22 B
49 23 B
49 24 N
49 25 N
49 26 B
49 27 B
49 28 H
49 29 N
49 30 T
49 31 T
49 32 N
49 33 H
49 34 T
49 35 T
49 36 T
49 37 T
49 38 N
49 39 T
49 40 T
49 41 H
49 42 N
49 43 N
49 44 N
49 45 H
49 46 N
49 47 N
49 48 H
49 49 B
49 50 T
50 1 B
50 2 N
50 3 N
50 4 N
50 5 N
50 6 B
50 7 T
50 8 N
50 9 T
50 10 N
50 11 T
50 12 T
50 13 B
50 14 T
50 15 H
50 16 N
50 17 N
50 18 B
50 19 N
50 20 T
50 21 H
50 22 N
50 23 B
50 24 T
50 25 N
50 26 N
50 27 N
50 28 T
50 29 T
50 30 N
50 31 H
50 32 H
50 33 N
50 34 H
50 35 H
50 36 N
50 37 N
50 38 T
50 39 H
50 40 H
50 41 T
50 42 B
50 43 B
50 44 N
50 45 N
50 46 N
50 47 N
50 48 B
50 49 H
50 50 N
51 1 T
51 2 N
51 3 H
51 4 T
51 5 H
51 6 N
51 7 H
51 8 N
51 9 H
51 10 N
51 11 N
51 12 B
51 13 H
51 14 H
51 15 B
51 16 B
51 17 B
51 18 T
51 19 T
51 20 N
51 21 T
51 22 B
51 23 N
51 24 N
51 25 H
51 26 N
51 27 N
51 28 H
51 29 B
51 30 T
51 31 B
51 32 N
51 33 N
51 34 N
51 35 N
51 36 N
51 37 N
51 38 N
51 39 N
51 40 N
51 41 T
51 42 N
51 43 N
51 44 N
51 45 H
51 46 N
51 47 N
51 48 N
51 49 N
51 50 T
52 1 N
52 2 N
52 3 N
52 4 T
52 5 T
52 6 N
52 7 H
52 8 T
52 9 H
52 10 N
52 11 N
52 12 N
52 13 H
52 14 N
52 15 B
52 16 N
52 17 B
52 18 N
52 19 N
52 20 N
52 21 N
52 22 T
52 23 B
52 24 H
52 25 N
52 26 B
52 27 T
52 28 N
52 29 T
52 30 N
52 31 T
52 32 N
52 33 N
52 34 N
52 35 B
52 36 H
52 37 N
52 38 T
52 39 N
52 40 H
52 41 N
52 42 N
52 43 H
52 44 H
52 45 B
52 46 N
52 47 T
52 48 N
52 49 N
52 50 N
53 1 T
53 2 N
53 3 N
53 4 T
53 5 N
53 6 T
53 7 H
53 8 T
53 9 N
53 10 T
53 11 N
53 12 H
53 13 N
53 14 N
53 15 H
53 16 N
53 17 N
53 18 N
53 19 N
53 20 H
53 21 N
53 22 H
53 23 T
53 24 T
53 25 H
53 26 N
53 27 N
53 28 N
53 29 H
53 30 T
53 31 N
53 32 N
53 33 B
53 34 N
53 35 N
53 36 B
53 37 N
53 38 T
53 39 N
53 40 T
53 41 N
53 42 N
53 43 T
53 44 N
53 45 N
53 46 T
53 47 T
53 48 N
53 49 N
53 50 T
54 1 T
54 2 T
54 3 N
54 4 N
54 5 T
54 6 N
54 7 N
54 8 N
54 9 N
54 10 N
54 11 H
54 12 T
54 13 N
54 14 N
54 15 N
54 16 N
54 17 T
54 18 N
54 19 N
54 20 H
54 21 T
54 22 H
54 23 N
54 24 N
54 25 H
54 26 N
54 27 H
54 28 N
54 29 T
54 30 N
54 31 N
54 32 N
54 33 N
54 34 N
54 35 H
54 36 N
54 37 B
54 38 H
54 39 N
54 40 N
54 41 N
54 42 H
54 43 H
54 44 T
54 45 H
54 46 T
54 47 H
54 48 H
54 49 N
54 50 T
55 1 B
55 2 N
55 3 N
55 4 N
55 5 T
55 6 H
55 7 H
55 8 N
55 9 B
55 10 H
55 11 N
55 12 N
55 13 B
55 14 T
55 15 N
55 16 N
55 17 T
55 18 N
55 19 N
55 20 H
55 21 N
55 22 B
55 23 N
55 24 N
55 25 T
55 26 T
55 27 T
55 28 T
55 29 N
55 30 N
55 31 N
55 32 N
55 33 H
55 34 T
55 35 B
55 36 N
55 37 N
55 38 T
55 39 B
55 40 N
55 41 T
55 42 H
55 43 T
55 44 H
55 45 T
55 46 H
55 47 T
55 48 T
55 49 T
55 50 N
56 1 N
56 2 N
56 3 H
56 4 N
56 5 N
56 6 N
56 7 N
56 8 N
56 9 N
56 10 N
56 11 N
56 12 T
56 13 H
56 14 H
56 15 N
56 16 H
56 17 H
56 18 H
56 19 H
56 20 N
56 21 T
56 22 N
56 23 B
56 24 T
56 25 H
56 26 N
56 27 H
56 28 T
56 29 T
56 30 H
56 31 N
56 32 N
56 33 N
56 34 N
56 35 T
56 36 B
56 37 T
56 38 B
56 39 T
56 40 N
56 41 T
56 42 H
56 43 N
56 44 B
56 45 H
56 46 N
56 47 N
56 48 H
56 49 T
56 50 N
57 1 N
57 2 B
57 3 H
57 4 T
57 5 H
57 6 N
57 7 N
57 8 B
57 9 H
57 10 H
57 11 T
57 12 N
57 13 N
57 14 N
57 15 N
57 16 T
57 17 N
57 18 T
57 19 T
57 20 H
57 21 H
57 22 N
57 23 N
57 24 T
57 25 T
57 26 B
57 27 N
57 28 N
57 29 N
57 30 B
57 31 N
57 32 H
57 33 H
57 34 B
57 35 N
57 36 N
57 37 N
57 38 H
57 39 B
57 40 N
57 41 T
57 42 T
57 43 N
57 44 N
57 45 H
57 46 H
57 47 B
57 48 T
57 49 H
57 50 N
58 1 T
58 2 N
58 3 N
58 4 N
58 5 T
58 6 N
58 7 B
58 8 T
58 9 H
58 10 B
58 11 H
58 12 N
58 13 N
58 14 H
58 15 H
58 16 N
58 17 N
58 18 N
58 19 N
58 20 B
58 21 N
58 22 N
58 23 H
58 24 N
58 25 N
58 26 N
58 27 N
58 28 H
58 29 N
58 30 N
58 31 B
58 32 B
58 33 H
58 34 N
58 35 N
58 36 T
58 37 N
58 38 N
58 39 T
58 40 T
58 41 T
58 42 B
58 43 N
58 44 T
58 45 T
58 46 N
58 47 N
58 48 T
58 49 T
58 50 N
59 1 T
59 2 B
59 3 B
59 4 N
59 5 N
59 6 H
59 7 H
59 8 T
59 9 N
59 10 N
59 11 N
59 12 N
59 13 N
59 14 T
59 15 T
59 16 H
59 17 T
59 18 H
59 19 B
59 20 N
59 21 T
59 22 N
59 23 H
59 24 N
59 25 N
59 26 B
59 27 N
59 28 N
59 29 N
59 30 H
59 31 T
59 32 H
59 33 B
59 34 T
59 35 N
59 36 N
59 37 B
59 38 T
59 39 B
59 40 N
59 41 N
59 42 N
59 43 T
59 44 N
59 45 N
59 46 T
59 47 N
59 48 H
59 49 H
59 50 B
60 1 N
60 2 N
60 3 T
60 4 N
60 5 T
60 6 B
60 7 N
60 8 N
60 9 N
60 10 N
60 11 N
60 12 N
60 13 H
60 14 H
60 15 T
60 16 H
60 17 T
60 18 T
60 19 N
60 20 N
60 21 T
60 22 N
60 23 H
60 24 N
60 25 T
60 26 H
60 27 B
60 28 N
60 29 T
60 30 T
60 31 T
60 32 T
60 33 N
60 34 N
60 35 N
60 36 N
60 37 T
60 38 N
60 39 H
60 40 H
60 41 N
60 42 T
60 43 T
60 44 N
60 45 B
60 46 N
60 47 N
60 48 H
60 49 T
60 50 H
61 1 N
61 2 T
61 3 N
61 4 H
61 5 H
61 6 N
61 7 T
61 8 T
61 9 T
61 10 B
61 11 T
61 12 N
61 13 H
61 14 N
61 15 H
61 16 N
61 17 H
61 18 T
61 19 N
61 20 N
61 21 N
61 22 N
61 23 N
61 24 B
61 25 N
61 26 T
61 27 H
61 28 N
61 29 H
61 30 H
61 31 N
61 32 N
61 33 N
61 34 N
61 35 T
61 36 N
61 37 T
61 38 H
61 39 N
61 40 B
61 41 T
61 42 N
61 43 N
61 44 N
61 45 H
61 46 H
61 47 H
61 48 N
61 49 N
61 50 N
62 1 N
62 2 B
62 3 N
62 4 N
62 5 N
62 6 N
62 7 T
62 8 T
62 9 B
62 10 T
62 11 N
62 12 N
62 13 N
62 14 N
62 15 N
62 16 B
62 17 N
62 18 N
62 19 T
62 20 T
62 21 N
62 22 H
62 23 T
62 24 T
62 25 H
62 26 N
62 27 B
62 28 H
62 29 N
62 30 T
62 31 N
62 32 N
62 33 T
62 34 N
62 35 H
62 36 T
62 37 H
62 38 N
62 39 N
62 40 N
62 41 N
62 42 N
62 43 N
62 44 H
62 45 T
62 46 N
62 47 B
62 48 N
62 49 N
62 50 N
63 1 N
63 2 N
63 3 N
63 4 H
63 5 H
63 6 H
63 7 N
63 8 T
63 9 B
63 10 N
63 11 H
63 12 H
63 13 T
63 14 N
63 15 N
63 16 H
63 17 N
63 18 N
63 19 B
63 20 H
63 21 B
63 22 N
63 23 N
63 24 H
63 25 B
63 26 T
63 27 N
63 28 N
63 29 N
63 30 N
63 31 H
63 32 N
63 33 B
63 34 N
63 35 H
63 36 T
63 37 T
63 38 H
63 39 T
63 40 N
63 41 H
63 42 N
63 43 N
63 44 N
63 45 H
63 46 H
63 47 H
63 48 H
63 49 T
63 50 H
64 1 H
64 2 B
64 3 H
64 4 N
64 5 N
64 6 T
64 7 H
64 8 H
64 9 H
64 10 N
64 11 B
64 12 T
64 13 N
64 14 H
64 15 B
64 16 N
64 17 N
64 18 N
64 19 B
64 20 N
64 21 N
64 22 T
64 23 N
64 24 N
64 25 H
64 26 B
64 27 N
64 28 N
64 29 N
64 30 T
64 31 N
64 32 T
64 33 H
64 34 N
64 35 N
64 36 N
64 37 N
64 38 N
64 39 N
64 40 N
64 41 T
64 42 T
64 43 N
64 44 N
64 45 N
64 46 H
64 47 N
64 48 B
64 49 T
64 50 N
65 1 H
65 2 N
65 3 N
65 4 N
65 5 N
65 6 T
65 7 H
65 8 N
65 9 H
65 10 N
65 11 N
65 12 N
65 13 N
65 14 N
65 15 N
65 16 N
65 17 H
65 18 B
65 19 H
65 20 N
65 21 H
65 22 B
65 23 N
65 24 H
65 25 N
65 26 H
65 27 N
65 28 H
65 29 N
65 30 T
65 31 T
65 32 H
65 33 H
65 34 T
65 35 N
65 36 N
65 37 H
65 38 T
65 39 N
65 40 T
65 41 N
65 42 H
65 43 N
65 44 N
65 45 H
65 46 N
65 47 H
65 48 N
65 49 T
65 50 T
66 1 N
66 2 N
66 3 H
66 4 H
66 5 H
66 6 B
66 7 B
66 8 N
66 9 T
66 10 T
66 11 N
66 12 N
66 13 H
66 14 H
66 15 T
66 16 N
66 17 N
66 18 H
66 19 N
66 20 N
66 21 H
66 22 N
66 23 N
66 24 N
66 25 N
66 26 H
66 27 N
66 28 N
66 29 H
66 30 N
66 31 H
66 32 T
66 33 B
66 34 N
66 35 H
66 36 T
66 37 N
66 38 T
66 39 N
66 40 N
66 41 B
66 42 H
66 43 N
66 44 N
66 45 N
66 46 N
66 47 N
66 48 N
66 49 H
66 50 H
67 1 T
67 2 N
67 3 H
67 4 N
67 5 N
67 6 N
67 7 N
67 8 N
67 9 H
67 10 N
67 11 N
67 12 N
67 13 N
67 14 B
67 15 B
67 16 N
67 17 T
67 18 T
67 19 H
67 20 N
67 21 T
67 22 B
67 23 T
67 24 H
67 25 T
67 26 N
67 27 H
67 28 T
67 29 N
67 30 B
67 31 N
67 32 N
67 33 T
67 34 N
67 35 N
67 36 N
67 37 N
67 38 N
67 39 H
67 40 N
67 41 N
67 42 N
67 43 T
67 44 N
67 45 N
67 46 T
67 47 H
67 48 H
67 49 T
67 50 B
68 1 N
68 2 N
68 3 N
68 4 T
68 5 H
68 6 N
68 7 H
68 8 T
68 9 H
68 10 T
68 11 N
68 12 N
68 13 T
68 14 N
68 15 T
68 16 H
68 17 H
68 18 B
68 19 T
68 20 H
68 21 N
68 22 N
68 23 N
68 24 N
68 25 H
68 26 T
68 27 N
68 28 T
68 29 T
68 30 H
68 31 T
68 32 H
68 33 H
68 34 N
68 35 N
68 36 T
68 37 N
68 38 B
68 39 N
68 40 N
68 41 N
68 42 B
68 43 B
68 44 N
68 45 T
68 46 N
68 47 H
68 48 T
68 49 N
68 50 N
69 1 N
69 2 T
69 3 T
69 4 H
69 5 T
69 6 N
69 7 T
69 8 N
69 9 T
69 10 H
69 11 H
69 12 B
69 13 H
69 14 N
69 15 T
69 16 N
69 17 T
69 18 T
69 19 H
69 20 T
69 21 H
69 22 N
69 23 H
69 24 H
69 25 H
69 26 H
69 27 N
69 28 N
69 29 N
69 30 T
69 31 B
69 32 N
69 33 T
69 34 B
69 35 B
69 36 N
69 37 H
69 38 N
69 39 N
69 40 T
69 41 N
69 42 N
69 43 N
69 44 B
69 45 T
69 46 N
69 47 H
69 48 N
69 49 N
69 50 N
70 1 H
70 2 H
70 3 N
70 4 N
70 5 T
70 6 B
70 7 N
70 8 T
70 9 B
70 10 N
70 11 T
70 12 N
70 13 N
70 14 H
70 15 T
70 16 H
70 17 H
70 18 N
70 19 N
70 20 N
70 21 N
70 22 H
70 23 T
70 24 T
70 25 B
70 26 N
70 27 N
70 28 T
70 29 N
70 30 B
70 31 H
70 32 H
70 33 N
70 34 N
70 35 N
70 36 N
70 37 N
70 38 T
70 39 N
70 40 H
70 41 N
70 42 N
70 43 H
70 44 N
70 45 T
70 46 N
70 47 H
70 48 N
70 49 H
70 50 N
71 1 N
71 2 N
71 3 T
71 4 B
71 5 N
71 6 N
71 7 N
71 8 N
71 9 N
71 10 N
71 11 N
71 12 H
71 13 T
71 14 B
71 15 T
71 16 N
71 17 N
71 18 H
71 19 N
71 20 T
71 21 B
71 22 T
71 23 N
71 24 N
71 25 N
71 26 N
71 27 T
71 28 H
71 29 T
71 30 B
71 31 N
71 32 N
71 33 H
71 34 B
71 35 H
71 36 N
71 37 H
71 38 H
71 39 H
71 40 H
71 41 N
71 42 T
71 43 T
71 44 H
71 45 N
71 46 N
71 47 N
71 48 H
71 49 N
71 50 H
72 1 N
72 2 N
72 3 B
72 4 N
72 5 N
72 6 N
72 7 H
72 8 N
72 9 T
72 10 T
72 11 N
72 12 N
72 13 T
72 14 N
72 15 H
72 16 N
72 17 N
72 18 H
72 19 N
72 20 T
72 21 T
72 22 N
72 23 H
72 24 N
72 25 N
72 26 T
72 27 N
72 28 H
72 29 H
72 30 N
72 31 B
72 32 N
72 33 B
72 34 B
72 35 H
72 36 H
72 37 T
72 38 T
72 39 N
72 40 N
72 41 T
72 42 H
72 43 T
72 44 T
72 45 N
72 46 H
72 47 N
72 48 N
72 49 T
72 50 N
73 1 N
73 2 H
73 3 N
73 4 N
73 5 B
73 6 T
73 7 N
73 8 B
73 9 N
73 10 B
73 11 N
73 12 N
73 13 H
73 14 H
73 15 H
73 16 N
73 17 H
73 18 N
73 19 N
73 20 N
73 21 N
73 22 N
73 23 T
73 24 T
73 25 H
73 26 N
73 27 N
73 28 H
73 29 N
73 30 B
73 31 B
73 32 T
73 33 H
73 34 H
73 35 N
73 36 N
73 37 H
73 38 N
73 39 N
73 40 N
73 41 B
73 42 B
73 43 N
73 44 B
73 45 N
73 46 N
73 47 B
73 48 H
73 49 N
73 50 N
74 1 N
74 2 N
74 3 H
74 4 N
74 5 T
74 6 H
74 7 T
74 8 T
74 9 N
74 10 H
74 11 N
74 12 N
74 13 T
74 14 N
74 15 T
74 16 B
74 17 N
74 18 N
74 19 T
74 20 T
74 21 H
74 22 T
74 23 T
74 24 T
74 25 N
74 26 N
74 27 N
74 28 H
74 29 H
74 30 N
74 31 T
74 32 N
74 33 T
74 34 N
74 35 T
74 36 B
74 37 N
74 38 N
74 39 N
74 40 N
74 41 N
74 42 B
74 43 T
74 44 T
74 45 H
74 46 N
74 47 N
74 48 N
74 49 N
74 50 N
75 1 N
75 2 N
75 3 T
75 4 N
75 5 H
75 6 H
75 7 H
75 8 T
75 9 N
75 10 N
75 11 T
75 12 N
75 13 N
75 14 N
75 15 N
75 16 N
75 17 T
75 18 T
75 19 N
75 20 N
75 21 H
75 22 T
75 23 T
75 24 T
75 25 N
75 26 H
75 27 T
75 28 N
75 29 N
75 30 H
75 31 H
75 32 N
75 33 N
75 34 T
75 35 N
75 36 N
75 37 N
75 38 T
75 39 T
75 40 N
75 41 B
75 42 N
75 43 N
75 44 T
75 45 N
75 46 T
75 47 N
75 48 B
75 49 N
75 50 T
76 1 B
76 2 N
76 3 B
76 4 N
76 5 N
76 6 N
76 7 B
76 8 N
76 9 T
76 10 B
76 11 N
76 12 N
76 13 T
76 14 N
76 15 H
76 16 B
76 17 H
76 18 N
76 19 N
76 20 B
76 21 T
76 22 N
76 23 B
76 24 N
76 25 N
76 26 N
76 27 T
76 28 N
76 29 N
76 30 B
76 31 N
76 32 N
76 33 H
76 34 B
76 35 H
76 36 T
76 37 N
76 38 T
76 39 N
76 40 B
76 41 N
76 42 H
76 43 T
76 44 T
76 45 T
76 46 N
76 47 H
76 48 N
76 49 N
76 50 N
77 1 N
77 2 N
77 3 N
77 4 N
77 5 N
77 6 T
77 7 T
77 8 N
77 9 T
77 10 N
77 11 B
77 12 N
77 13 H
77 14 N
77 15 B
77 16 N
77 17 N
77 18 T
77 19 B
77 20 H
77 21 T
77 22 N
77 23 T
77 24 N
77 25 B
77 26 N
77 27 T
77 28 N
77 29 T
77 30 N
77 31 N
77 32 B
77 33 T
77 34 N
77 35 T
77 36 T
77 37 N
77 38 T
77 39 N
77 40 H
77 41 T
77 42 N
77 43 T
77 44 N
77 45 N
77 46 H
77 47 T
77 48 T
77 49 N
77 50 B
78 1 T
78 2 T
78 3 N
78 4 H
78 5 N
78 6 N
78 7 N
78 8 T
78 9 N
78 10 B
78 11 N
78 12 B
78 13 H
78 14 N
78 15 T
78 16 H
78 17 N
78 18 N
78 19 N
78 20 N
78 21 H
78 22 N
78 23 N
78 24 H
78 25 N
78 26 N
78 27 T
78 28 N
78 29 N
78 30 N
78 31 N
78 32 N
78 33 N
78 34 B
78 35 B
78 36 N
78 37 B
78 38 N
78 39 H
78 40 B
78 41 T
78 42 H
78 43 T
78 44 T
78 45 B
78 46 T
78 47 B
78 48 N
78 49 T
78 50 N
79 1 N
79 2 N
79 3 N
79 4 N
79 5 B
79 6 N
79 7 N
79 8 T
79 9 N
79 10 H
79 11 N
79 12 N
79 13 N
79 14 N
79 15 N
79 16 B
79 17 N
79 18 B
79 19 N
79 20 B
79 21 H
79 22 B
79 23 N
79 24 N
79 25 N
79 26 B
79 27 N
79 28 N
79 29 H
79 30 N
79 31 N
79 32 N
79 33 T
79 34 B
79 35 N
79 36 N
79 37 H
79 38 B
79 39 N
79 40 B
79 41 N
79 42 T
79 43 N
79 44 T
79 45 B
79 46 T
79 47 T
79 48 N
79 49 T
79 50 H
80 1 T
80 2 N
80 3 N
80 4 T
80 5 N
80 6 N
80 7 N
80 8 T
80 9 N
80 10 N
80 11 N
80 12 N
80 13 H
80 14 N
80 15 T
80 16 N
80 17 B
80 18 H
80 19 T
80 20 N
80 21 N
80 22 N
80 23 H
80 24 H
80 25 N
80 26 N
80 27 N
80 28 N
80 29 N
80 30 N
80 31 N
80 32 H
80 33 N
80 34 H
80 35 N
80 36 B
80 37 T
80 38 H
80 39 N
80 40 N
80 41 N
80 42 N
80 43 N
80 44 H
80 45 N
80 46 T
80 47 H
80 48 H
80 49 H
80 50 N
81 1 N
81 2 N
81 3 N
81 4 N
81 5 B
81 6 N
81 7 H
81 8 B
81 9 N
81 10 T
81 11 B
81 12 N
81 13 B
81 14 T
81 15 H
81 16 T
81 17 N
81 18 T
81 19 H
81 20 N
81 21 N
81 22 T
81 23 N
81 24 N
81 25 N
81 26 T
81 27 H
81 28 T
81 29 B
81 30 N
81 31 N
81 32 N
81 33 T
81 34 N
81 35 H
81 36 N
81 37 H
81 38 N
81 39 N
81 40 N
81 41 N
81 42 B
81 43 N
81 44 H
81 45 T
81 46 N
81 47 T
81 48 N
81 49 N
81 50 N
82 1 N
82 2 T
82 3 N
82 4 B
82 5 N
82 6 N
82 7 H
82 8 N
82 9 N
82 10 N
82 11 B
82 12 H
82 13 N
82 14 B
82 15 N
82 16 T
82 17 T
82 18 B
82 19 N
82 20 H
82 21 B
82 22 T
82 23 N
82 24 N
82 25 N
82 26 N
82 27 H
82 28 T
82 29 N
82 30 N
82 31 N
82 32 N
82 33 N
82 34 N
82 35 N
82 36 T
82 37 T
82 38 N
82 39 T
82 40 B
82 41 H
82 42 N
82 43 T
82 44 N
82 45 H
82 46 N
82 47 N
82 48 N
82 49 H
82 50 T
83 1 N
83 2 H
83 3 H
83 4 N
83 5 N
83 6 N
83 7 T
83 8 H
83 9 T
83 10 N
83 11 H
83 12 T
83 13 N
83 14 N
83 15 N
83 16 N
83 17 N
83 18 N
83 19 N
83 20 N
83 21 B
83 22 N
83 23 N
83 24 H
83 25 T
83 26 N
83 27 B
83 28 N
83 29 B
83 30 N
83 31 T
83 32 H
83 33 N
83 34 T
83 35 T
83 36 T
83 37 T
83 38 T
83 39 N
83 40 B
83 41 H
83 42 N
83 43 T
83 44 H
83 45 N
83 46 N
83 47 N
83 48 N
83 49 B
83 50 T
84 1 H
84 2 N
84 3 N
84 4 B
84 5 N
84 6 T
84 7 N
84 8 H
84 9 N
84 10 N
84 11 H
84 12 H
84 13 N
84 14 H
84 15 N
84 16 N
84 17 T
84 18 T
84 19 N
84 20 N
84 21 B
84 22 N
84 23 B
84 24 H
84 25 N
84 26 N
84 27 T
84 28 H
84 29 H
84 30 N
84 31 N
84 32 N
84 33 H
84 34 H
84 35 T
84 36 N
84 37 B
84 38 N
84 39 N
84 40 N
84 41 B
84 42 N
84 43 N
84 44 H
84 45 T
84 46 N
84 47 N
84 48 N
84 49 T
84 50 B
85 1 B
85 2 N
85 3 H
85 4 N
85 5 B
85 6 T
85 7 H
85 8 N
85 9 N
85 10 N
85 11 N
85 12 H
85 13 B
85 14 H
85 15 N
85 16 T
85 17 H
85 18 N
85 19 H
85 20 B
85 21 N
85 22 N
85 23 H
85 24 N
85 25 N
85 26 H
85 27 B
85 28 B
85 29 T
85 30 T
85 31 B
85 32 T
85 33 T
85 34 N
85 35 N
85 36 H
85 37 N
85 38 H
85 39 H
85 40 H
85 41 H
85 42 H
85 43 N
85 44 N
85 45 N
85 46 N
85 47 T
85 48 H
85 49 N
85 50 T
86 1 N
86 2 H
86 3 T
86 4 N
86 5 N
86 6 N
86 7 N
86 8 N
86 9 H
86 10 N
86 11 N
86 12 B
86 13 B
86 14 T
86 15 H
86 16 T
86 17 H
86 18 T
86 19 T
86 20 T
86 21 H
86 22 N
86 23 B
86 24 H
86 25 N
86 26 H
86 27 B
86 28 N
86 29 T
86 30 N
86 31 N
86 32 N
86 33 N
86 34 N
86 35 N
86 36 N
86 37 N
86 38 N
86 39 B
86 40 T
86 41 N
86 42 N
86 43 B
86 44 N
86 45 N
86 46 N
86 47 N
86 48 N
86 49 N
86 50 T
87 1 H
87 2 N
87 3 T
87 4 N
87 5 B
87 6 H
87 7 N
87 8 T
87 9 N
87 10 N
87 11 N
87 12 T
87 13 N
87 14 N
87 15 N
87 16 N
87 17 N
87 18 N
87 19 N
87 20 T
87 21 H
87 22 N
87 23 N
87 24 N
87 25 N
87 26 T
87 27 N
87 28 H
87 29 H
87 30 N
87 31 N
87 32 N
87 33 T
87 34 T
87 35 H
87 36 N
87 37 N
87 38 N
87 39 H
87 40 N
87 41 B
87 42 N
87 43 H
87 44 B
87 45 N
87 46 T
87 47 N
87 48 H
87 49 B
87 50 N
88 1 B
88 2 H
88 3 T
88 4 N
88 5 T
88 6 H
88 7 N
88 8 H
88 9 N
88 10 N
88 11 N
88 12 N
88 13 T
88 14 T
88 15 N
88 16 N
88 17 H
88 18 N
88 19 N
88 20 N
88 21 B
88 22 T
88 23 N
88 24 T
88 25 N
88 26 H
88 27 N
88 28 N
88 29 B
88 30 T
88 31 N
88 32 H
88 33 N
88 34 N
88 35 H
88 36 B
88 37 N
88 38 N
88 39 N
88 40 N
88 41 N
88 42 N
88 43 N
88 44 T
88 45 H
88 46 N
88 47 H
88 48 N
88 49 T
88 50 N
89 1 T
89 2 N
89 3 H
89 4 N
89 5 H
89 6 N
89 7 T
89 8 H
89 9 N
89 10 N
89 11 T
89 12 B
89 13 N
89 14 N
89 15 H
89 16 N
89 17 T
89 18 H
89 19 H
89 20 N
89 21 T
89 22 N
89 23 N
89 24 N
89 25 H
89 26 B
89 27 T
89 28 H
89 29 N
89 30 B
89 31 T
89 32 B
89 33 N
89 34 H
89 35 N
89 36 T
89 37 N
89 38 N
89 39 N
89 40 H
89 41 N
89 42 T
89 43 T
89 44 N
89 45 N
89 46 N
89 47 N
89 48 N
89 49 N
89 50 H
90 1 N
90 2 N
90 3 N
90 4 B
90 5 N
90 6 N
90 7 T
90 8 N
90 9 N
90 10 H
90 11 H
90 12 N
90 13 N
90 14 N
90 15 B
90 16 N
90 17 N
90 18 N
90 19 B
90 20 B
90 21 N
90 22 N
90 23 H
90 24 H
90 25 T
90 26 N
90 27 N
90 28 N
90 29 B
90 30 N
90 31 N
90 32 T
90 33 T
90 34 N
90 35 N
90 36 N
90 37 H
90 38 B
90 39 T
90 40 H
90 41 T
90 42 N
90 43 N
90 44 B
90 45 N
90 46 H
90 47 H
90 48 N
90 49 T
90 50 N
91 1 T
91 2 N
91 3 N
91 4 N
91 5 H
91 6 T
91 7 H
91 8 T
91 9 N
91 10 N
91 11 N
91 12 N
91 13 T
91 14 N
91 15 H
91 16 B
91 17 N
91 18 N
91 19 T
91 20 N
91 21 N
91 22 B
91 23 N
91 24 H
91 25 T
91 26 N
91 27 H
91 28 H
91 29 N
91 30 N
91 31 T
91 32 H
91 33 T
91 34 N
91 35 H
91 36 N
91 37 N
91 38 N
91 39 N
91 40 H
91 41 N
91 42 H
91 43 N
91 44 B
91 45 T
91 46 T
91 47 T
91 48 T
91 49 T
91 50 B
92 1 N
92 2 T
92 3 N
92 4 H
92 5 H
92 6 T
92 7 N
92 8 H
92 9 T
92 10 N
92 11 T
92 12 H
92 13 T
92 14 T
92 15 N
92 16 N
92 17 B
92 18 T
92 19 N
92 20 T
92 21 H
92 22 T
92 23 N
92 24 N
92 25 N
92 26 H
92 27 N
92 28 N
92 29 T
92 30 N
92 31 H
92 32 N
92 33 N
92 34 B
92 35 N
92 36 T
92 37 N
92 38 T
92 39 N
92 40 N
92 41 H
92 42 N
92 43 H
92 44 T
92 45 N
92 46 N
92 47 H
92 48 N
92 49 B
92 50 B
93 1 N
93 2 H
93 3 H
93 4 N
93 5 N
93 6 N
93 7 N
93 8 N
93 9 B
93 10 T
93 11 H
93 12 T
93 13 N
93 14 N
93 15 N
93 16 N
93 17 H
93 18 N
93 19 N
93 20 N
93 21 B
93 22 N
93 23 H
93 24 T
93 25 T
93 26 N
93 27 B
93 28 B
93 29 T
93 30 N
93 31 N
93 32 H
93 33 N
93 34 T
93 35 N
93 36 N
93 37 N
93 38 N
93 39 N
93 40 N
93 41 N
93 42 H
93 43 N
93 44 H
93 45 N
93 46 H
93 47 N
93 48 H
93 49 T
93 50 B
94 1 T
94 2 T
94 3 B
94 4 N
94 5 N
94 6 N
94 7 H
94 8 N
94 9 H
94 10 N
94 11 H
94 12 H
94 13 N
94 14 B
