100 50
47 33 H
47 34 H
47 35 N
47 36 N
47 37 N
47 38 T
47 39 T
47 40 H
47 41 N
47 42 B
47 43 H
47 44 B
47 45 H
47 46 N
47 47 H
47 48 N
47 49 N
47 50 N
48 1 N
48 2 T
48 3 T
48 4 B
48 5 T
48 6 H
48 7 H
48 8 B
48 9 N
48 10 N
48 11 T
48 12 H
48 13 N
48 14 B
48 15 T
48 16 N
48 17 N
48 18 H
48 19 B
48 20 N
48 21 N
48 22 H
48 23 N
48 24 N
48 25 T
48 26 T
48 27 N
48 28 N
48 29 N
48 30 T
48 31 T
48 32 N
48 33 N
48 34 N
48 35 H
48 36 N
48 37 N
48 38 H
48 39 T
48 40 T
48 41 T
48 42 N
48 43 T
48 44 N
48 45 B
48 46 B
48 47 N
48 48 T
48 49 N
48 50 N
49 1 N
49 2 T
49 3 N
49 4 H
49 5 N
49 6 H
49 7 T
49 8 N
49 9 H
49 10 N
49 11 T
49 12 T
49 13 N
49 14 N
49 15 N
49 16 H
49 17 N
49 18 N
49 19 N
49 20 H
49 21 N
49 22 H
49 23 N
49 24 N
49 25 B
49 26 H
49 27 N
49 28 N
49 29 N
49 30 N
49 31 T
49 32 H
49 33 N
49 34 B
49 35 H
49 36 N
49 37 H
49 38 N
49 39 T
49 40 N
49 41 H
49 42 H
49 43 N
49 44 B
49 45 N
49 46 B
49 47 B
49 48 N
49 49 N
49 50 H
50 1 H
50 2 N
50 3 N
50 4 B
50 5 N
50 6 N
50 7 B
50 8 N
50 9 N
50 10 N
50 11 T
50 12 N
50 13 N
50 14 N
50 15 N
50 16 N
50 17 N
50 18 B
50 19 T
50 20 H
50 21 T
50 22 N
50 23 N
50 24 N
50 25 B
50 26 B
50 27 N
50 28 N
50 29 T
50 30 N
50 31 N
50 32 N
50 33 H
50 34 N
50 35 N
50 36 H
50 37 H
50 38 N
50 39 N
50 40 N
50 41 N
50 42 T
50 43 T
50 44 B
50 45 N
50 46 N
50 47 H
50 48 N
50 49 H
50 50 N
51 1 T
51 2 N
51 3 H
51 4 N
51 5 H
51 6 H
51 7 N
51 8 H
51 9 N
51 10 B
51 11 N
51 12 T
51 13 H
51 14 H
51 15 N
51 16 T
51 17 H
51 18 N
51 19 N
51 20 H
51 21 H
51 22 N
51 23 H
51 24 T
51 25 H
51 26 H
51 27 N
51 28 N
51 29 N
51 30 H
51 31 T
51 32 T
51 33 N
51 34 H
51 35 N
51 36 N
51 37 N
51 38 N
51 39 B
51 40 H
51 41 N
51 42 T
51 43 T
51 44 N
51 45 N
51 46 T
51 47 T
51 48 T
51 49 T
51 50 N
52 1 N
52 2 N
52 3 N
52 4 N
52 5 T
52 6 T
52 7 B
52 8 T
52 9 T
52 10 N
52 11 T
52 12 N
52 13 T
52 14 N
52 15 T
52 16 N
52 17 H
52 18 N
52 19 N
52 20 H
52 21 H
52 22 H
52 23 N
52 24 N
52 25 B
52 26 T
52 27 T
52 28 H
52 29 H
52 30 N
52 31 N
52 32 T
52 33 H
52 34 N
52 35 T
52 36 T
52 37 H
52 38 H
52 39 N
52 40 N
52 41 N
52 42 N
52 43 H
52 44 N
52 45 N
52 46 H
52 47 N
52 48 T
52 49 N
52 50 N
53 1 N
53 2 N
53 3 N
53 4 H
53 5 T
53 6 B
53 7 H
53 8 H
53 9 N
53 10 B
53 11 N
53 12 N
53 13 N
53 14 B
53 15 N
53 16 N
53 17 N
53 18 N
53 19 T
53 20 N
53 21 T
53 22 T
53 23 H
53 24 H
53 25 T
53 26 N
53 27 H
53 28 T
53 29 H
53 30 T
53 31 T
53 32 T
53 33 H
53 34 N
53 35 H
53 36 N
53 37 N
53 38 H
53 39 H
53 40 B
53 41 T
53 42 N
53 43 H
53 44 N
53 45 H
53 46 N
53 47 N
53 48 N
53 49 H
53 50 H
54 1 T
54 2 N
54 3 N
54 4 T
54 5 N
54 6 N
54 7 N
54 8 N
54 9 N
54 10 B
54 11 N
54 12 N
54 13 N
54 14 N
54 15 H
54 16 N
54 17 N
54 18 H
54 19 N
54 20 H
54 21 N
54 22 H
54 23 H
54 24 B
54 25 N
54 26 H
54 27 T
54 28 N
54 29 N
54 30 T
54 31 H
54 32 N
54 33 H
54 34 N
54 35 H
54 36 H
54 37 T
54 38 N
54 39 H
54 40 N
54 41 H
54 42 T
54 43 H
54 44 H
54 45 N
54 46 N
54 47 H
54 48 H
54 49 H
54 50 N
55 1 T
55 2 N
55 3 N
55 4 N
55 5 B
55 6 N
55 7 H
55 8 N
55 9 B
55 10 B
55 11 N
55 12 N
55 13 N
55 14 H
55 15 N
55 16 B
55 17 N
55 18 N
55 19 N
55 20 T
55 21 N
55 22 H
55 23 N
55 24 N
55 25 N
55 26 H
55 27 N
55 28 N
55 29 T
55 30 H
55 31 B
55 32 H
55 33 N
55 34 T
55 35 N
55 36 N
55 37 N
55 38 N
55 39 N
55 40 N
55 41 T
55 42 N
55 43 N
55 44 N
55 45 N
55 46 N
55 47 N
55 48 N
55 49 B
55 50 N
56 1 N
56 2 H
56 3 N
56 4 H
56 5 H
56 6 N
56 7 H
56 8 N
56 9 B
56 10 H
56 11 N
56 12 N
56 13 B
56 14 H
56 15 H
56 16 H
56 17 N
56 18 N
56 19 B
56 20 H
56 21 H
56 22 H
56 23 H
56 24 T
56 25 N
56 26 N
56 27 H
56 28 H
56 29 H
56 30 N
56 31 N
56 32 N
56 33 B
56 34 N
56 35 H
56 36 N
56 37 N
56 38 H
56 39 N
56 40 T
56 41 H
56 42 B
56 43 N
56 44 B
56 45 N
56 46 T
56 47 N
56 48 T
56 49 H
56 50 N
57 1 N
57 2 T
57 3 H
57 4 H
57 5 H
57 6 T
57 7 N
57 8 N
57 9 B
57 10 T
57 11 N
57 12 T
57 13 N
57 14 N
57 15 T
57 16 H
57 17 N
57 18 T
57 19 N
57 20 H
57 21 T
57 22 T
57 23 T
57 24 T
57 25 H
57 26 B
57 27 H
57 28 N
57 29 N
57 30 T
57 31 N
57 32 N
57 33 H
57 34 N
57 35 B
57 36 T
57 37 T
57 38 N
57 39 N
57 40 N
57 41 B
57 42 N
57 43 N
57 44 N
57 45 N
57 46 H
57 47 T
57 48 N
57 49 N
57 50 H
58 1 N
58 2 T
58 3 H
58 4 N
58 5 B
58 6 N
58 7 N
58 8 N
58 9 N
58 10 H
58 11 N
58 12 N
58 13 N
58 14 B
58 15 N
58 16 H
58 17 N
58 18 T
58 19 T
58 20 N
58 21 T
58 22 N
58 23 N
58 24 N
58 25 H
58 26 N
58 27 N
58 28 N
58 29 N
58 30 N
58 31 H
58 32 N
58 33 N
58 34 H
58 35 N
58 36 N
58 37 N
58 38 N
58 39 H
58 40 N
58 41 H
58 42 T
58 43 N
58 44 N
58 45 N
58 46 B
58 47 T
58 48 N
58 49 N
58 50 T
59 1 N
59 2 N
59 3 N
59 4 N
59 5 N
59 6 N
59 7 T
59 8 N
59 9 B
59 10 N
59 11 T
59 12 N
59 13 N
59 14 B
59 15 T
59 16 T
59 17 N
59 18 H
59 19 N
59 20 T
59 21 H
59 22 H
59 23 B
59 24 T
59 25 N
59 26 N
59 27 N
59 28 H
59 29 N
59 30 N
59 31 N
59 32 T
59 33 N
59 34 B
59 35 B
59 36 N
59 37 N
59 38 N
59 39 N
59 40 B
59 41 N
59 42 T
59 43 N
59 44 N
59 45 H
59 46 B
59 47 T
59 48 N
59 49 N
59 50 H
60 1 T
60 2 N
60 3 T
60 4 N
60 5 T
60 6 T
60 7 N
60 8 T
60 9 N
60 10 T
60 11 N
60 12 H
60 13 T
60 14 H
60 15 B
60 16 N
60 17 H
60 18 N
60 19 N
60 20 T
60 21 H
60 22 N
60 23 T
60 24 H
60 25 T
60 26 N
60 27 N
60 28 B
60 29 N
60 30 N
60 31 T
60 32 B
60 33 H
60 34 N
60 35 N
60 36 T
60 37 N
60 38 T
60 39 H
60 40 N
60 41 H
60 42 H
60 43 N
60 44 N
60 45 T
60 46 N
60 47 H
60 48 H
60 49 N
60 50 N
61 1 T
61 2 N
61 3 N
61 4 N
61 5 N
61 6 N
61 7 H
61 8 H
61 9 B
61 10 B
61 11 T
61 12 N
61 13 T
61 14 T
61 15 N
61 16 N
61 17 H
61 18 T
61 19 N
61 20 H
61 21 N
61 22 B
61 23 T
61 24 H
61 25 H
61 26 T
61 27 B
61 28 B
61 29 T
61 30 N
61 31 T
61 32 N
61 33 T
61 34 H
61 35 T
61 36 B
61 37 N
61 38 N
61 39 T
61 40 T
61 41 N
61 42 N
61 43 T
61 44 N
61 45 N
61 46 B
61 47 N
61 48 N
61 49 N
61 50 N
62 1 N
62 2 T
62 3 B
62 4 N
62 5 N
62 6 H
62 7 H
62 8 H
62 9 N
62 10 T
62 11 T
62 12 N
62 13 B
62 14 T
62 15 N
62 16 H
62 17 B
62 18 B
62 19 B
62 20 T
62 21 N
62 22 N
62 23 T
62 24 T
62 25 N
62 26 B
62 27 H
62 28 B
62 29 N
62 30 N
62 31 N
62 32 H
62 33 H
62 34 B
62 35 N
62 36 N
62 37 N
62 38 H
62 39 B
62 40 N
62 41 H
62 42 T
62 43 H
62 44 B
62 45 H
62 46 B
62 47 N
62 48 N
62 49 N
62 50 N
63 1 N
63 2 N
63 3 T
63 4 T
63 5 T
63 6 H
63 7 H
63 8 N
63 9 T
63 10 B
63 11 N
63 12 N
63 13 H
63 14 B
63 15 T
63 16 N
63 17 N
63 18 H
63 19 N
63 20 N
63 21 N
63 22 N
63 23 N
63 24 T
63 25 N
63 26 N
63 27 H
63 28 B
63 29 N
63 30 H
63 31 H
63 32 H
63 33 T
63 34 B
63 35 N
63 36 B
63 37 H
63 38 T
63 39 N
63 40 N
63 41 N
63 42 H
63 43 N
63 44 B
63 45 N
63 46 H
63 47 H
63 48 N
63 49 N
63 50 T
64 1 T
64 2 H
64 3 N
64 4 N
64 5 N
64 6 N
64 7 N
64 8 B
64 9 H
64 10 T
64 11 H
64 12 N
64 13 N
64 14 N
64 15 N
64 16 N
64 17 N
64 18 N
64 19 T
64 20 T
64 21 H
64 22 H
64 23 N
64 24 N
64 25 T
64 26 N
64 27 N
64 28 N
64 29 N
64 30 N
64 31 N
64 32 T
64 33 N
64 34 N
64 35 H
64 36 N
64 37 B
64 38 N
64 39 N
64 40 N
64 41 H
64 42 H
64 43 N
64 44 N
64 45 N
64 46 N
64 47 H
64 48 N
64 49 N
64 50 B
65 1 T
65 2 T
65 3 N
65 4 N
65 5 T
65 6 N
65 7 N
65 8 N
65 9 N
65 10 N
65 11 N
65 12 H
65 13 B
65 14 N
65 15 T
65 16 B
65 17 N
65 18 N
65 19 H
65 20 N
65 21 N
65 22 T
65 23 T
65 24 T
65 25 N
65 26 H
65 27 N
65 28 N
65 29 T
65 30 B
65 31 N
65 32 N
65 33 N
65 34 T
65 35 N
65 36 H
65 37 B
65 38 H
65 39 N
65 40 B
65 41 H
65 42 H
65 43 H
65 44 T
65 45 N
65 46 N
65 47 T
65 48 N
65 49 H
65 50 B
66 1 T
66 2 N
66 3 N
66 4 N
66 5 N
66 6 T
66 7 H
66 8 H
66 9 T
66 10 H
66 11 N
66 12 T
66 13 T
66 14 N
66 15 N
66 16 N
66 17 N
66 18 N
66 19 N
66 20 H
66 21 B
66 22 H
66 23 T
66 24 N
66 25 H
66 26 N
66 27 N
66 28 N
66 29 H
66 30 N
66 31 B
66 32 N
66 33 N
66 34 H
66 35 H
66 36 N
66 37 H
66 38 N
66 39 N
66 40 N
66 41 H
66 42 T
66 43 N
66 44 H
66 45 N
66 46 H
66 47 N
66 48 H
66 49 N
66 50 N
67 1 N
67 2 B
67 3 H
67 4 H
67 5 N
67 6 T
67 7 H
67 8 H
67 9 T
67 10 N
67 11 N
67 12 N
67 13 H
67 14 N
67 15 T
67 16 B
67 17 T
67 18 N
67 19 N
67 20 T
67 21 N
67 22 N
67 23 N
67 24 N
67 25 H
67 26 N
67 27 T
67 28 N
67 29 T
67 30 N
67 31 N
67 32 H
67 33 H
67 34 N
67 35 T
67 36 N
67 37 N
67 38 H
67 39 H
67 40 T
67 41 T
67 42 H
67 43 N
67 44 N
67 45 N
67 46 H
67 47 N
67 48 N
67 49 H
67 50 B
68 1 N
68 2 T
68 3 N
68 4 N
68 5 N
68 6 N
68 7 T
68 8 N
68 9 N
68 10 T
68 11 H
68 12 T
68 13 N
68 14 H
68 15 N
68 16 N
68 17 N
68 18 T
68 19 N
68 20 T
68 21 H
68 22 H
68 23 H
68 24 N
68 25 N
68 26 T
68 27 N
68 28 N
68 29 B
68 30 N
68 31 H
68 32 H
68 33 B
68 34 H
68 35 H
68 36 N
68 37 N
68 38 N
68 39 H
68 40 N
68 41 H
68 42 T
68 43 T
68 44 N
68 45 N
68 46 T
68 47 N
68 48 N
68 49 H
68 50 T
69 1 B
69 2 H
69 3 N
69 4 H
69 5 T
69 6 N
69 7 N
69 8 N
69 9 T
69 10 H
69 11 N
69 12 N
69 13 N
69 14 T
69 15 B
69 16 B
69 17 T
69 18 B
69 19 N
69 20 T
69 21 N
69 22 T
69 23 N
69 24 N
69 25 N
69 26 B
69 27 N
69 28 T
69 29 N
69 30 B
69 31 N
69 32 N
69 33 N
69 34 T
69 35 N
69 36 N
69 37 N
69 38 N
69 39 N
69 40 T
69 41 N
69 42 N
69 43 H
69 44 H
69 45 N
69 46 N
69 47 H
69 48 T
69 49 H
69 50 N
70 1 N
70 2 N
70 3 H
70 4 T
70 5 H
70 6 N
70 7 H
70 8 H
70 9 N
70 10 H
70 11 N
70 12 N
70 13 N
70 14 N
70 15 H
70 16 H
70 17 N
70 18 H
70 19 N
70 20 N
70 21 B
70 22 B
70 23 N
70 24 N
70 25 N
70 26 H
70 27 N
70 28 N
70 29 N
70 30 H
70 31 T
70 32 B
70 33 T
70 34 N
70 35 N
70 36 N
70 37 N
70 38 H
70 39 T
70 40 T
70 41 N
70 42 N
70 43 N
70 44 N
70 45 N
70 46 N
70 47 N
70 48 H
70 49 T
70 50 H
71 1 N
71 2 T
71 3 N
71 4 T
71 5 N
71 6 T
71 7 B
71 8 N
71 9 N
71 10 N
71 11 B
71 12 H
71 13 N
71 14 T
71 15 N
71 16 N
71 17 H
71 18 T
71 19 N
71 20 H
71 21 N
71 22 N
71 23 N
71 24 N
71 25 T
71 26 T
71 27 N
71 28 N
71 29 N
71 30 N
71 31 N
71 32 N
71 33 N
71 34 N
71 35 N
71 36 B
71 37 H
71 38 N
71 39 B
71 40 T
71 41 B
71 42 T
71 43 N
71 44 N
71 45 H
71 46 N
71 47 T
71 48 N
71 49 H
71 50 T
72 1 N
72 2 N
72 3 N
72 4 N
72 5 H
72 6 H
72 7 N
72 8 T
72 9 N
72 10 T
72 11 N
72 12 N
72 13 N
72 14 N
72 15 N
72 16 N
72 17 T
72 18 T
72 19 B
72 20 N
72 21 N
72 22 T
72 23 N
72 24 H
72 25 T
72 26 N
72 27 T
72 28 N
72 29 B
72 30 N
72 31 B
72 32 N
72 33 N
72 34 N
72 35 N
72 36 N
72 37 B
72 38 H
72 39 H
72 40 T
72 41 T
72 42 N
72 43 N
72 44 B
72 45 T
72 46 N
72 47 N
72 48 N
72 49 N
72 50 T
73 1 H
73 2 H
73 3 T
73 4 B
73 5 H
73 6 H
73 7 H
73 8 N
73 9 N
73 10 H
73 11 N
73 12 N
73 13 T
73 14 T
73 15 H
73 16 N
73 17 N
73 18 H
73 19 N
73 20 N
73 21 N
73 22 N
73 23 B
73 24 N
73 25 H
73 26 N
73 27 N
73 28 T
73 29 H
73 30 N
73 31 N
73 32 B
73 33 H
73 34 N
73 35 N
73 36 H
73 37 T
73 38 T
73 39 B
73 40 N
73 41 N
73 42 T
73 43 T
73 44 H
73 45 H
73 46 H
73 47 N
73 48 T
73 49 H
73 50 T
74 1 B
74 2 N
74 3 H
74 4 B
74 5 H
74 6 N
74 7 H
74 8 N
74 9 N
74 10 N
74 11 N
74 12 B
74 13 B
74 14 H
74 15 N
74 16 B
74 17 N
74 18 N
74 19 N
74 20 N
74 21 N
74 22 N
74 23 H
74 24 N
74 25 B
74 26 T
74 27 T
74 28 N
74 29 N
74 30 N
74 31 T
74 32 H
74 33 N
74 34 T
74 35 N
74 36 N
74 37 N
74 38 H
74 39 N
74 40 T
74 41 T
74 42 B
74 43 N
74 44 N
74 45 H
74 46 T
74 47 H
74 48 N
74 49 N
74 50 T
75 1 H
75 2 N
75 3 N
75 4 N
75 5 H
75 6 T
75 7 H
75 8 N
75 9 H
75 10 T
75 11 N
75 12 N
75 13 N
75 14 T
75 15 N
75 16 N
75 17 N
75 18 N
75 19 B
75 20 T
75 21 N
75 22 B
75 23 T
75 24 H
75 25 N
75 26 B
75 27 H
75 28 N
75 29 H
75 30 H
75 31 N
75 32 H
75 33 N
75 34 H
75 35 N
75 36 N
75 37 H
75 38 N
75 39 N
75 40 H
75 41 T
75 42 B
75 43 B
75 44 T
75 45 B
75 46 N
75 47 N
75 48 H
75 49 H
75 50 H
76 1 N
76 2 N
76 3 T
76 4 H
76 5 B
76 6 N
76 7 N
76 8 B
76 9 H
76 10 N
76 11 H
76 12 N
76 13 N
76 14 H
76 15 H
76 16 N
76 17 H
76 18 T
76 19 T
76 20 N
76 21 N
76 22 T
76 23 N
76 24 B
76 25 H
76 26 N
76 27 B
76 28 B
76 29 H
76 30 H
76 31 N
76 32 H
76 33 T
76 34 B
76 35 N
76 36 B
76 37 N
76 38 N
76 39 N
76 40 N
76 41 H
76 42 N
76 43 N
76 44 N
76 45 N
76 46 H
76 47 N
76 48 N
76 49 N
76 50 B
77 1 N
77 2 T
77 3 N
77 4 N
77 5 H
77 6 N
77 7 T
77 8 T
77 9 N
77 10 B
77 11 H
77 12 T
77 13 N
77 14 N
77 15 B
77 16 H
77 17 B
77 18 N
77 19 N
77 20 N
77 21 B
77 22 B
77 23 N
77 24 N
77 25 T
77 26 N
77 27 N
77 28 N
77 29 N
77 30 N
77 31 N
77 32 T
77 33 T
77 34 N
77 35 N
77 36 T
77 37 N
77 38 T
77 39 H
77 40 H
77 41 T
77 42 N
77 43 B
77 44 N
77 45 N
77 46 N
77 47 N
77 48 N
77 49 T
77 50 T
78 1 H
78 2 H
78 3 H
78 4 T
78 5 N
78 6 N
78 7 N
78 8 H
78 9 N
78 10 B
78 11 N
78 12 N
78 13 B
78 14 T
78 15 N
78 16 N
78 17 N
78 18 N
78 19 H
78 20 N
78 21 H
78 22 H
78 23 N
78 24 N
78 25 H
78 26 B
78 27 B
78 28 H
78 29 T
78 30 T
78 31 T
78 32 N
78 33 T
78 34 T
78 35 H
78 36 H
78 37 B
78 38 T
78 39 B
78 40 T
78 41 N
78 42 N
78 43 N
78 44 N
78 45 H
78 46 N
78 47 H
78 48 T
78 49 N
78 50 H
79 1 H
79 2 N
79 3 H
79 4 H
79 5 N
79 6 T
79 7 H
79 8 T
79 9 T
79 10 T
79 11 N
79 12 B
79 13 B
79 14 N
79 15 H
79 16 T
79 17 T
79 18 H
79 19 N
79 20 T
79 21 B
79 22 H
79 23 N
79 24 N
79 25 N
79 26 H
79 27 H
79 28 T
79 29 T
79 30 H
79 31 T
79 32 N
79 33 T
79 34 N
79 35 N
79 36 H
79 37 N
79 38 T
79 39 T
79 40 T
79 41 T
79 42 H
79 43 B
79 44 H
79 45 N
79 46 B
79 47 N
79 48 N
79 49 T
79 50 H
80 1 B
80 2 T
80 3 T
80 4 T
80 5 T
80 6 N
80 7 T
80 8 N
80 9 T
80 10 T
80 11 B
80 12 T
80 13 N
80 14 N
80 15 H
80 16 N
80 17 N
80 18 H
80 19 H
80 20 H
80 21 N
80 22 T
80 23 N
80 24 N
80 25 H
80 26 N
80 27 B
80 28 T
80 29 N
80 30 N
80 31 B
80 32 H
80 33 B
80 34 H
80 35 N
80 36 H
80 37 N
80 38 N
80 39 N
80 40 N
80 41 N
80 42 N
80 43 N
80 44 N
80 45 H
80 46 N
80 47 T
80 48 N
80 49 T
80 50 N
81 1 H
81 2 T
81 3 N
81 4 H
81 5 N
81 6 H
81 7 B
81 8 N
81 9 N
81 10 N
81 11 H
81 12 H
81 13 T
81 14 N
81 15 T
81 16 N
81 17 H
81 18 B
81 19 H
81 20 N
81 21 T
81 22 N
81 23 B
81 24 N
81 25 H
81 26 N
81 27 H
81 28 T
81 29 T
81 30 B
81 31 H
81 32 H
81 33 N
81 34 N
81 35 N
81 36 H
81 37 N
81 38 T
81 39 T
81 40 N
81 41 N
81 42 T
81 43 N
81 44 N
81 45 T
81 46 H
81 47 N
81 48 N
81 49 T
81 50 H
82 1 N
82 2 N
82 3 T
82 4 N
82 5 N
82 6 N
82 7 T
82 8 N
82 9 N
82 10 T
82 11 T
82 12 B
82 13 N
82 14 T
82 15 N
82 16 N
82 17 N
82 18 H
82 19 N
82 20 N
82 21 N
82 22 H
82 23 T
82 24 H
82 25 N
82 26 N
82 27 T
82 28 N
82 29 B
82 30 H
82 31 N
82 32 H
82 33 T
82 34 H
82 35 N
82 36 N
82 37 H
82 38 T
82 39 N
82 40 H
82 41 N
82 42 N
82 43 N
82 44 N
82 45 N
82 46 N
82 47 H
82 48 T
82 49 B
82 50 T
83 1 N
83 2 N
83 3 N
83 4 T
83 5 N
83 6 N
83 7 N
83 8 T
83 9 N
83 10 T
83 11 N
83 12 H
83 13 H
83 14 N
83 15 T
83 16 T
83 17 N
83 18 H
83 19 N
83 20 B
83 21 N
83 22 T
83 23 N
83 24 N
83 25 H
83 26 H
83 27 H
83 28 N
83 29 T
83 30 N
83 31 H
83 32 N
83 33 N
83 34 B
83 35 N
83 36 H
83 37 N
83 38 T
83 39 N
83 40 N
83 41 T
83 42 T
83 43 N
83 44 B
83 45 N
83 46 N
83 47 N
83 48 H
83 49 T
83 50 H
84 1 T
84 2 T
84 3 T
84 4 N
84 5 H
84 6 N
84 7 H
84 8 T
84 9 T
84 10 N
84 11 T
84 12 N
84 13 B
84 14 N
84 15 T
84 16 B
84 17 N
84 18 N
84 19 N
84 20 N
84 21 B
84 22 N
84 23 B
84 24 H
84 25 B
84 26 T
84 27 H
84 28 B
84 29 N
84 30 N
84 31 T
84 32 T
84 33 N
84 34 N
84 35 N
84 36 N
84 37 H
84 38 T
84 39 H
84 40 H
84 41 H
84 42 H
84 43 T
84 44 T
84 45 B
84 46 N
84 47 N
84 48 N
84 49 N
84 50 B
85 1 T
85 2 B
85 3 T
85 4 B
85 5 N
85 6 H
85 7 N
85 8 N
85 9 T
85 10 H
85 11 N
85 12 N
85 13 N
85 14 H
85 15 H
85 16 N
85 17 H
85 18 T
85 19 H
85 20 T
85 21 N
85 22 N
85 23 H
85 24 T
85 25 N
85 26 H
85 27 N
85 28 H
85 29 T
85 30 T
85 31 H
85 32 N
85 33 B
85 34 N
85 35 N
85 36 N
85 37 T
85 38 N
85 39 T
85 40 N
85 41 N
85 42 B
85 43 N
85 44 N
85 45 H
85 46 B
85 47 N
85 48 T
85 49 N
85 50 N
86 1 N
86 2 N
86 3 N
86 4 T
86 5 H
86 6 H
86 7 T
86 8 N
86 9 B
86 10 N
86 11 N
86 12 T
86 13 H
86 14 B
86 15 H
86 16 B
86 17 B
86 18 N
86 19 N
86 20 N
86 21 H
86 22 T
86 23 N
86 24 H
86 25 T
86 26 N
86 27 B
86 28 N
86 29 N
86 30 B
86 31 N
86 32 T
86 33 N
86 34 N
86 35 B
86 36 N
86 37 N
86 38 T
86 39 N
86 40 H
86 41 H
86 42 T
86 43 T
86 44 H
86 45 N
86 46 N
86 47 N
86 48 H
86 49 B
86 50 N
87 1 T
87 2 N
87 3 T
87 4 T
87 5 H
87 6 H
87 7 B
87 8 T
87 9 N
87 10 N
87 11 T
87 12 H
87 13 N
87 14 N
87 15 N
87 16 T
87 17 N
87 18 T
87 19 N
87 20 T
87 21 T
87 22 T
87 23 N
87 24 N
87 25 T
87 26 N
87 27 B
87 28 N
87 29 N
87 30 T
87 31 H
87 32 B
87 33 N
87 34 T
87 35 N
87 36 N
87 37 B
87 38 H
87 39 N
87 40 B
87 41 B
87 42 N
87 43 N
87 44 N
87 45 N
87 46 N
87 47 T
87 48 N
87 49 H
87 50 T
88 1 N
88 2 B
88 3 N
88 4 N
88 5 H
88 6 N
88 7 N
88 8 H
88 9 T
88 10 N
88 11 H
88 12 T
88 13 N
88 14 N
88 15 N
88 16 N
88 17 T
88 18 T
88 19 N
88 20 N
88 21 B
88 22 N
88 23 T
88 24 T
88 25 H
88 26 N
88 27 T
88 28 N
88 29 N
88 30 N
88 31 B
88 32 N
88 33 T
88 34 H
88 35 N
88 36 H
88 37 T
88 38 T
88 39 N
88 40 T
88 41 N
88 42 H
88 43 T
88 44 N
88 45 N
88 46 N
88 47 T
88 48 H
88 49 N
88 50 N
89 1 N
89 2 N
89 3 N
89 4 T
89 5 N
89 6 N
89 7 H
89 8 N
89 9 N
89 10 B
89 11 T
89 12 T
89 13 B
89 14 H
89 15 N
89 16 N
89 17 T
89 18 N
89 19 B
89 20 N
89 21 T
89 22 N
89 23 H
89 24 N
89 25 B
89 26 T
89 27 H
89 28 N
89 29 T
89 30 N
89 31 N
89 32 N
89 33 N
89 34 N
89 35 N
89 36 B
89 37 N
89 38 T
89 39 H
89 40 N
89 41 T
89 42 T
89 43 H
89 44 N
89 45 T
89 46 H
89 47 B
89 48 H
89 49 N
89 50 N
90 1 T
90 2 N
90 3 N
90 4 B
90 5 N
90 6 T
90 7 T
90 8 T
90 9 N
90 10 N
90 11 N
90 12 N
90 13 H
90 14 H
90 15 T
90 16 N
90 17 H
90 18 N
90 19 N
90 20 T
90 21 H
90 22 H
90 23 N
90 24 N
90 25 B
90 26 T
90 27 T
90 28 N
90 29 T
90 30 N
90 31 N
90 32 N
90 33 N
90 34 N
90 35 H
90 36 N
90 37 T
90 38 H
90 39 H
90 40 N
90 41 T
90 42 N
90 43 T
90 44 N
90 45 N
90 46 T
90 47 N
90 48 N
90 49 T
90 50 N
91 1 H
91 2 T
91 3 H
91 4 T
91 5 N
91 6 H
91 7 N
91 8 N
91 9 B
91 10 N
91 11 N
91 12 H
91 13 B
91 14 N
91 15 H
91 16 N
91 17 T
91 18 N
91 19 N
91 20 N
91 21 H
91 22 B
91 23 N
91 24 N
91 25 T
91 26 H
91 27 T
91 28 T
91 29 B
91 30 H
91 31 N
91 32 N
91 33 N
91 34 N
91 35 B
91 36 N
91 37 N
91 38 B
91 39 B
91 40 T
91 41 B
91 42 N
91 43 N
91 44 N
91 45 N
91 46 T
91 47 N
91 48 H
91 49 N
91 50 T
92 1 N
92 2 H
92 3 H
92 4 H
92 5 N
92 6 N
92 7 B
92 8 H
92 9 N
92 10 N
92 11 T
92 12 N
92 13 B
92 14 N
92 15 N
92 16 N
92 17 T
92 18 N
92 19 T
92 20 H
92 21 N
92 22 B
92 23 B
92 24 N
92 25 N
92 26 N
92 27 N
92 28 T
92 29 H
92 30 N
92 31 N
92 32 N
92 33 N
92 34 N
92 35 N
92 36 H
92 37 T
92 38 B
92 39 N
92 40 N
92 41 N
92 42 N
92 43 T
92 44 H
92 45 T
92 46 T
92 47 T
92 48 N
92 49 H
92 50 N
93 1 T
93 2 H
93 3 N
93 4 N
93 5 B
93 6 H
93 7 B
93 8 N
93 9 H
93 10 N
93 11 B
93 12 H
93 13 T
93 14 N
93 15 T
93 16 N
93 17 N
93 18 N
93 19 N
93 20 T
93 21 B
93 22 H
93 23 N
93 24 T
93 25 N
93 26 N
93 27 N
93 28 T
93 29 N
93 30 H
93 31 N
93 32 N
93 33 N
93 34 N
93 35 N
93 36 T
93 37 N
93 38 H
93 39 B
93 40 T
93 41 N
93 42 N
93 43 T
93 44 N
93 45 T
93 46 N
93 47 N
93 48 T
93 49 H
93 50 H
94 1 N
94 2 B
94 3 N
94 4 N
94 5 N
94 6 H
94 7 T
94 8 N
94 9 T
94 10 B
94 11 H
94 12 N
94 13 N
94 14 H
