100 50
47 33 N
47 34 N
47 35 N
47 36 T
47 37 T
47 38 N
47 39 N
47 40 H
47 41 T
47 42 B
47 43 T
47 44 N
47 45 N
47 46 N
47 47 N
47 48 T
47 49 B
47 50 N
48 1 N
48 2 N
48 3 H
48 4 N
48 5 T
48 6 N
48 7 H
48 8 N
48 9 N
48 10 B
48 11 N
48 12 N
48 13 N
48 14 T
48 15 H
48 16 N
48 17 T
48 18 T
48 19 B
48 20 H
48 21 N
48 22 B
48 23 N
48 24 B
48 25 H
48 26 H
48 27 H
48 28 T
48 29 H
48 30 N
48 31 T
48 32 N
48 33 N
48 34 H
48 35 B
48 36 N
48 37 N
48 38 H
48 39 N
48 40 T
48 41 N
48 42 T
48 43 B
48 44 H
48 45 N
48 46 N
48 47 N
48 48 N
48 49 N
48 50 T
49 1 H
49 2 H
49 3 H
49 4 N
49 5 N
49 6 T
49 7 T
49 8 B
49 9 H
49 10 B
49 11 H
49 12 N
49 13 H
49 14 H
49 15 H
49 16 H
49 17 B
49 18 B
49 19 N
49 20 T
49 21 N
49 22 N
49 23 N
49 24 N
49 25 N
49 26 T
49 27 H
49 28 H
49 29 N
49 30 N
49 31 N
49 32 T
49 33 N
49 34 T
49 35 B
49 36 T
49 37 H
49 38 T
49 39 T
49 40 B
49 41 B
49 42 T
49 43 H
49 44 N
49 45 N
49 46 H
49 47 N
49 48 H
49 49 N
49 50 H
50 1 H
50 2 N
50 3 N
50 4 N
50 5 H
50 6 N
50 7 N
50 8 B
50 9 N
50 10 N
50 11 N
50 12 N
50 13 H
50 14 H
50 15 N
50 16 H
50 17 H
50 18 T
50 19 H
50 20 N
50 21 N
50 22 N
50 23 H
50 24 T
50 25 N
50 26 N
50 27 H
50 28 T
50 29 H
50 30 N
50 31 N
50 32 N
50 33 H
50 34 B
50 35 N
50 36 T
50 37 H
50 38 H
50 39 N
50 40 N
50 41 N
50 42 T
50 43 N
50 44 N
50 45 N
50 46 N
50 47 N
50 48 H
50 49 T
50 50 T
51 1 H
51 2 T
51 3 H
51 4 T
51 5 N
51 6 N
51 7 N
51 8 N
51 9 N
51 10 N
51 11 N
51 12 N
51 13 N
51 14 T
51 15 H
51 16 T
51 17 N
51 18 N
51 19 N
51 20 N
51 21 N
51 22 H
51 23 N
51 24 N
51 25 N
51 26 N
51 27 B
51 28 H
51 29 H
51 30 T
51 31 N
51 32 N
51 33 N
51 34 N
51 35 N
51 36 N
51 37 H
51 38 T
51 39 H
51 40 N
51 41 T
51 42 H
51 43 N
51 44 N
51 45 N
51 46 T
51 47 N
51 48 N
51 49 T
51 50 N
52 1 N
52 2 H
52 3 H
52 4 H
52 5 N
52 6 N
52 7 T
52 8 T
52 9 N
52 10 N
52 11 H
52 12 N
52 13 T
52 14 N
52 15 T
52 16 N
52 17 T
52 18 T
52 19 B
52 20 N
52 21 N
52 22 N
52 23 N
52 24 T
52 25 T
52 26 N
52 27 B
52 28 N
52 29 N
52 30 T
52 31 N
52 32 T
52 33 H
52 34 T
52 35 T
52 36 H
52 37 H
52 38 N
52 39 T
52 40 N
52 41 H
52 42 N
52 43 B
52 44 N
52 45 N
52 46 N
52 47 B
52 48 H
52 49 N
52 50 N
53 1 N
53 2 T
53 3 N
53 4 N
53 5 N
53 6 T
53 7 N
53 8 B
53 9 N
53 10 N
53 11 T
53 12 T
53 13 N
53 14 H
53 15 N
53 16 T
53 17 H
53 18 T
53 19 N
53 20 T
53 21 N
53 22 N
53 23 N
53 24 T
53 25 H
53 26 N
53 27 H
53 28 N
53 29 N
53 30 N
53 31 N
53 32 N
53 33 N
53 34 N
53 35 N
53 36 T
53 37 N
53 38 N
53 39 N
53 40 H
53 41 B
53 42 N
53 43 T
53 44 N
53 45 B
53 46 T
53 47 T
53 48 H
53 49 N
53 50 H
54 1 N
54 2 T
54 3 N
54 4 N
54 5 H
54 6 N
54 7 T
54 8 T
54 9 N
54 10 T
54 11 H
54 12 H
54 13 N
54 14 B
54 15 H
54 16 N
54 17 N
54 18 N
54 19 N
54 20 N
54 21 H
54 22 T
54 23 B
54 24 H
54 25 T
54 26 N
54 27 N
54 28 N
54 29 B
54 30 T
54 31 N
54 32 N
54 33 B
54 34 T
54 35 N
54 36 T
54 37 N
54 38 N
54 39 H
54 40 B
54 41 N
54 42 H
54 43 B
54 44 H
54 45 N
54 46 N
54 47 N
54 48 H
54 49 N
54 50 N
55 1 H
55 2 H
55 3 H
55 4 H
55 5 H
55 6 T
55 7 N
55 8 T
55 9 B
55 10 H
55 11 T
55 12 T
55 13 N
55 14 N
55 15 N
55 16 N
55 17 N
55 18 T
55 19 H
55 20 N
55 21 N
55 22 T
55 23 H
55 24 N
55 25 T
55 26 N
55 27 N
55 28 N
55 29 N
55 30 B
55 31 N
55 32 T
55 33 T
55 34 N
55 35 T
55 36 B
55 37 H
55 38 N
55 39 N
55 40 H
55 41 N
55 42 N
55 43 N
55 44 N
55 45 T
55 46 H
55 47 T
55 48 T
55 49 N
55 50 H
56 1 T
56 2 T
56 3 N
56 4 T
56 5 N
56 6 B
56 7 B
56 8 T
56 9 N
56 10 N
56 11 N
56 12 H
56 13 N
56 14 H
56 15 N
56 16 N
56 17 N
56 18 N
56 19 N
56 20 B
56 21 N
56 22 N
56 23 N
56 24 B
56 25 T
56 26 H
56 27 H
56 28 N
56 29 H
56 30 B
56 31 H
56 32 N
56 33 B
56 34 N
56 35 N
56 36 T
56 37 H
56 38 B
56 39 N
56 40 N
56 41 N
56 42 T
56 43 N
56 44 N
56 45 N
56 46 N
56 47 N
56 48 T
56 49 N
56 50 N
57 1 N
57 2 H
57 3 N
57 4 N
57 5 H
57 6 N
57 7 B
57 8 H
57 9 H
57 10 N
57 11 N
57 12 N
57 13 N
57 14 N
57 15 N
57 16 N
57 17 B
57 18 T
57 19 N
57 20 N
57 21 N
57 22 B
57 23 N
57 24 H
57 25 H
57 26 N
57 27 B
57 28 N
57 29 H
57 30 H
57 31 T
57 32 T
57 33 N
57 34 H
57 35 B
57 36 N
57 37 N
57 38 N
57 39 N
57 40 H
57 41 N
57 42 H
57 43 N
57 44 N
57 45 H
57 46 N
57 47 N
57 48 T
57 49 B
57 50 T
58 1 N
58 2 H
58 3 H
58 4 N
58 5 N
58 6 B
58 7 B
58 8 N
58 9 N
58 10 N
58 11 H
58 12 T
58 13 N
58 14 T
58 15 N
58 16 N
58 17 T
58 18 T
58 19 B
58 20 T
58 21 N
58 22 T
58 23 H
58 24 N
58 25 N
58 26 B
58 27 N
58 28 N
58 29 N
58 30 H
58 31 H
58 32 N
58 33 N
58 34 H
58 35 H
58 36 H
58 37 T
58 38 N
58 39 H
58 40 N
58 41 N
58 42 N
58 43 B
58 44 H
58 45 B
58 46 H
58 47 B
58 48 T
58 49 N
58 50 B
59 1 N
59 2 T
59 3 H
59 4 T
59 5 T
59 6 N
59 7 B
59 8 H
59 9 B
59 10 B
59 11 N
59 12 T
59 13 N
59 14 N
59 15 H
59 16 B
59 17 N
59 18 T
59 19 N
59 20 H
59 21 H
59 22 B
59 23 N
59 24 N
59 25 H
59 26 T
59 27 T
59 28 T
59 29 H
59 30 N
59 31 H
59 32 H
59 33 N
59 34 N
59 35 N
59 36 N
59 37 N
59 38 H
59 39 H
59 40 H
59 41 H
59 42 N
59 43 H
59 44 T
59 45 N
59 46 H
59 47 T
59 48 T
59 49 B
59 50 H
60 1 H
60 2 N
60 3 N
60 4 N
60 5 H
60 6 T
60 7 N
60 8 N
60 9 T
60 10 B
60 11 B
60 12 T
60 13 N
60 14 N
60 15 T
60 16 N
60 17 N
60 18 N
60 19 N
60 20 H
60 21 N
60 22 B
60 23 N
60 24 N
60 25 B
60 26 N
60 27 B
60 28 B
60 29 N
60 30 N
60 31 N
60 32 N
60 33 N
60 34 N
60 35 N
60 36 N
60 37 N
60 38 N
60 39 H
60 40 N
60 41 T
60 42 N
60 43 H
60 44 N
60 45 N
60 46 B
60 47 H
60 48 N
60 49 N
60 50 T
61 1 T
61 2 N
61 3 H
61 4 H
61 5 N
61 6 T
61 7 N
61 8 N
61 9 B
61 10 N
61 11 H
61 12 T
61 13 H
61 14 B
61 15 N
61 16 N
61 17 N
61 18 H
61 19 H
61 20 T
61 21 N
61 22 H
61 23 H
61 24 N
61 25 N
61 26 T
61 27 T
61 28 H
61 29 N
61 30 H
61 31 N
61 32 N
61 33 N
61 34 H
61 35 T
61 36 B
61 37 T
61 38 H
61 39 H
61 40 N
61 41 B
61 42 T
61 43 T
61 44 N
61 45 B
61 46 N
61 47 N
61 48 N
61 49 T
61 50 H
62 1 N
62 2 T
62 3 H
62 4 N
62 5 N
62 6 B
62 7 N
62 8 H
62 9 H
62 10 B
62 11 N
62 12 T
62 13 H
62 14 N
62 15 T
62 16 H
62 17 N
62 18 N
62 19 T
62 20 T
62 21 T
62 22 H
62 23 N
62 24 N
62 25 H
62 26 T
62 27 N
62 28 B
62 29 T
62 30 T
62 31 H
62 32 T
62 33 H
62 34 T
62 35 T
62 36 H
62 37 N
62 38 N
62 39 H
62 40 T
62 41 N
62 42 T
62 43 N
62 44 N
62 45 N
62 46 N
62 47 B
62 48 N
62 49 N
62 50 N
63 1 N
63 2 N
63 3 N
63 4 H
63 5 H
63 6 N
63 7 N
63 8 B
63 9 B
63 10 T
63 11 N
63 12 N
63 13 H
63 14 N
63 15 N
63 16 T
63 17 N
63 18 H
63 19 N
63 20 T
63 21 N
63 22 B
63 23 T
63 24 N
63 25 N
63 26 H
63 27 T
63 28 H
63 29 N
63 30 N
63 31 N
63 32 H
63 33 H
63 34 N
63 35 N
63 36 N
63 37 B
63 38 N
63 39 H
63 40 T
63 41 H
63 42 B
63 43 N
63 44 T
63 45 H
63 46 H
63 47 N
63 48 N
63 49 N
63 50 T
64 1 N
64 2 T
64 3 T
64 4 N
64 5 N
64 6 T
64 7 B
64 8 N
64 9 T
64 10 H
64 11 H
64 12 H
64 13 T
64 14 B
64 15 N
64 16 H
64 17 H
64 18 H
64 19 H
64 20 T
64 21 T
64 22 N
64 23 N
64 24 N
64 25 N
64 26 N
64 27 N
64 28 B
64 29 H
64 30 H
64 31 B
64 32 T
64 33 T
64 34 N
64 35 T
64 36 N
64 37 N
64 38 N
64 39 N
64 40 N
64 41 H
64 42 H
64 43 H
64 44 H
64 45 T
64 46 B
64 47 N
64 48 N
64 49 T
64 50 N
65 1 N
65 2 H
65 3 B
65 4 N
65 5 N
65 6 N
65 7 T
65 8 T
65 9 H
65 10 N
65 11 B
65 12 N
65 13 N
65 14 N
65 15 T
65 16 N
65 17 T
65 18 B
65 19 N
65 20 T
65 21 N
65 22 N
65 23 T
65 24 H
65 25 N
65 26 N
65 27 B
65 28 N
65 29 B
65 30 N
65 31 N
65 32 N
65 33 T
65 34 N
65 35 T
65 36 B
65 37 N
65 38 H
65 39 T
65 40 H
65 41 B
65 42 H
65 43 H
65 44 N
65 45 H
65 46 N
65 47 H
65 48 N
65 49 N
65 50 H
66 1 T
66 2 H
66 3 N
66 4 N
66 5 N
66 6 H
66 7 N
66 8 T
66 9 N
66 10 T
66 11 H
66 12 B
66 13 H
66 14 B
66 15 N
66 16 N
66 17 B
66 18 N
66 19 B
66 20 N
66 21 N
66 22 N
66 23 H
66 24 H
66 25 H
66 26 N
66 27 T
66 28 H
66 29 N
66 30 N
66 31 N
66 32 T
66 33 H
66 34 N
66 35 H
66 36 N
66 37 B
66 38 T
66 39 N
66 40 N
66 41 H
66 42 H
66 43 B
66 44 T
66 45 T
66 46 N
66 47 N
66 48 N
66 49 H
66 50 H
67 1 H
67 2 N
67 3 B
67 4 H
67 5 H
67 6 B
67 7 N
67 8 H
67 9 N
67 10 B
67 11 T
67 12 N
67 13 H
67 14 N
67 15 N
67 16 N
67 17 N
67 18 N
67 19 T
67 20 N
67 21 B
67 22 B
67 23 T
67 24 H
67 25 T
67 26 H
67 27 N
67 28 N
67 29 N
67 30 T
67 31 N
67 32 N
67 33 N
67 34 N
67 35 N
67 36 T
67 37 H
67 38 T
67 39 N
67 40 N
67 41 N
67 42 T
67 43 N
67 44 N
67 45 N
67 46 H
67 47 N
67 48 H
67 49 B
67 50 H
68 1 T
68 2 H
68 3 B
68 4 N
68 5 H
68 6 T
68 7 H
68 8 B
68 9 H
68 10 B
68 11 N
68 12 N
68 13 H
68 14 N
68 15 H
68 16 T
68 17 N
68 18 N
68 19 H
68 20 B
68 21 H
68 22 H
68 23 B
68 24 N
68 25 N
68 26 H
68 27 T
68 28 N
68 29 H
68 30 N
68 31 B
68 32 N
68 33 T
68 34 H
68 35 B
68 36 B
68 37 T
68 38 N
68 39 T
68 40 T
68 41 N
68 42 N
68 43 N
68 44 T
68 45 T
68 46 N
68 47 N
68 48 N
68 49 N
68 50 N
69 1 H
69 2 B
69 3 N
69 4 B
69 5 H
69 6 T
69 7 N
69 8 N
69 9 T
69 10 T
69 11 T
69 12 B
69 13 T
69 14 N
69 15 H
69 16 B
69 17 N
69 18 N
69 19 N
69 20 B
69 21 N
69 22 B
69 23 B
69 24 T
69 25 T
69 26 H
69 27 B
69 28 T
69 29 B
69 30 H
69 31 B
69 32 N
69 33 H
69 34 H
69 35 B
69 36 H
69 37 T
69 38 N
69 39 N
69 40 B
69 41 T
69 42 T
69 43 H
69 44 N
69 45 N
69 46 T
69 47 H
69 48 N
69 49 N
69 50 N
70 1 N
70 2 H
70 3 N
70 4 N
70 5 B
70 6 N
70 7 B
70 8 H
70 9 H
70 10 H
70 11 T
70 12 T
70 13 N
70 14 N
70 15 N
70 16 T
70 17 N
70 18 N
70 19 H
70 20 N
70 21 H
70 22 H
70 23 N
70 24 N
70 25 T
70 26 B
70 27 T
70 28 T
70 29 T
70 30 N
70 31 T
70 32 B
70 33 T
70 34 H
70 35 N
70 36 N
70 37 H
70 38 H
70 39 H
70 40 T
70 41 N
70 42 B
70 43 B
70 44 N
70 45 B
70 46 N
70 47 H
70 48 H
70 49 B
70 50 B
71 1 H
71 2 T
71 3 T
71 4 H
71 5 N
71 6 N
71 7 N
71 8 N
71 9 N
71 10 N
71 11 H
71 12 N
71 13 T
71 14 T
71 15 N
71 16 N
71 17 N
71 18 N
71 19 N
71 20 N
71 21 N
71 22 N
71 23 N
71 24 N
71 25 B
71 26 N
71 27 N
71 28 T
71 29 N
71 30 B
71 31 N
71 32 H
71 33 N
71 34 N
71 35 B
71 36 N
71 37 H
71 38 N
71 39 N
71 40 N
71 41 T
71 42 N
71 43 N
71 44 N
71 45 N
71 46 T
71 47 H
71 48 H
71 49 N
71 50 H
72 1 N
72 2 T
72 3 H
72 4 T
72 5 N
72 6 N
72 7 T
72 8 N
72 9 T
72 10 T
72 11 N
72 12 N
72 13 N
72 14 T
72 15 N
72 16 N
72 17 N
72 18 N
72 19 N
72 20 H
72 21 N
72 22 N
72 23 B
72 24 T
72 25 T
72 26 H
72 27 B
72 28 H
72 29 N
72 30 T
72 31 T
72 32 N
72 33 N
72 34 H
72 35 N
72 36 B
72 37 N
72 38 B
72 39 N
72 40 N
72 41 T
72 42 N
72 43 H
72 44 H
72 45 N
72 46 N
72 47 N
72 48 B
72 49 N
72 50 H
73 1 N
73 2 T
73 3 H
73 4 T
73 5 T
73 6 N
73 7 B
73 8 N
73 9 N
73 10 H
73 11 N
73 12 H
73 13 T
73 14 N
73 15 B
73 16 H
73 17 T
73 18 N
73 19 N
73 20 B
73 21 N
73 22 H
73 23 T
73 24 T
73 25 N
73 26 T
73 27 T
73 28 H
73 29 N
73 30 N
73 31 N
73 32 N
73 33 N
73 34 N
73 35 N
73 36 N
73 37 B
73 38 N
73 39 H
73 40 H
73 41 N
73 42 B
73 43 N
73 44 N
73 45 N
73 46 H
73 47 H
73 48 B
73 49 T
73 50 T
74 1 N
74 2 T
74 3 H
74 4 T
74 5 N
74 6 H
74 7 H
74 8 N
74 9 T
74 10 B
74 11 H
74 12 N
74 13 H
74 14 N
74 15 N
74 16 H
74 17 T
74 18 N
74 19 N
74 20 H
74 21 N
74 22 N
74 23 H
74 24 N
74 25 N
74 26 B
74 27 N
74 28 H
74 29 T
74 30 H
74 31 H
74 32 N
74 33 N
74 34 T
74 35 B
74 36 B
74 37 N
74 38 N
74 39 H
74 40 N
74 41 T
74 42 N
74 43 N
74 44 N
74 45 N
74 46 B
74 47 H
74 48 N
74 49 T
74 50 T
75 1 T
75 2 N
75 3 T
75 4 H
75 5 H
75 6 N
75 7 N
75 8 N
75 9 N
75 10 H
75 11 H
75 12 N
75 13 N
75 14 B
75 15 T
75 16 H
75 17 N
75 18 N
75 19 T
75 20 H
75 21 H
75 22 N
75 23 N
75 24 N
75 25 N
75 26 N
75 27 N
75 28 N
75 29 N
75 30 B
75 31 T
75 32 N
75 33 T
75 34 B
75 35 N
75 36 N
75 37 H
75 38 N
75 39 B
75 40 N
75 41 N
75 42 N
75 43 N
75 44 N
75 45 B
75 46 N
75 47 H
75 48 N
75 49 N
75 50 N
76 1 T
76 2 N
76 3 N
76 4 H
76 5 N
76 6 N
76 7 N
76 8 N
76 9 N
76 10 N
76 11 N
76 12 N
76 13 H
76 14 N
76 15 N
76 16 H
76 17 H
76 18 H
76 19 H
76 20 N
76 21 H
76 22 B
76 23 H
76 24 N
76 25 H
76 26 N
76 27 T
76 28 N
76 29 H
76 30 B
76 31 H
76 32 N
76 33 N
76 34 H
76 35 N
76 36 N
76 37 T
76 38 H
76 39 B
76 40 N
76 41 N
76 42 B
76 43 H
76 44 N
76 45 N
76 46 H
76 47 H
76 48 N
76 49 N
76 50 H
77 1 N
77 2 T
77 3 N
77 4 T
77 5 N
77 6 N
77 7 N
77 8 N
77 9 T
77 10 T
77 11 H
77 12 N
77 13 T
77 14 B
77 15 N
77 16 N
77 17 N
77 18 T
77 19 H
77 20 N
77 21 N
77 22 N
77 23 H
77 24 B
77 25 T
77 26 T
77 27 N
77 28 T
77 29 N
77 30 T
77 31 N
77 32 N
77 33 H
77 34 N
77 35 T
77 36 B
77 37 B
77 38 N
77 39 N
77 40 B
77 41 N
77 42 B
77 43 H
77 44 H
77 45 N
77 46 N
77 47 T
77 48 T
77 49 B
77 50 B
78 1 T
78 2 H
78 3 N
78 4 N
78 5 N
78 6 N
78 7 N
78 8 T
78 9 T
78 10 H
78 11 T
78 12 N
78 13 N
78 14 N
78 15 H
78 16 T
78 17 B
78 18 N
78 19 H
78 20 T
78 21 H
78 22 N
78 23 N
78 24 N
78 25 B
78 26 B
78 27 N
78 28 T
78 29 T
78 30 H
78 31 N
78 32 N
78 33 N
78 34 N
78 35 T
78 36 H
78 37 N
78 38 N
78 39 H
78 40 H
78 41 N
78 42 N
78 43 T
78 44 B
78 45 N
78 46 N
78 47 H
78 48 B
78 49 T
78 50 H
79 1 T
79 2 T
79 3 N
79 4 N
79 5 H
79 6 T
79 7 N
79 8 N
79 9 N
79 10 T
79 11 N
79 12 H
79 13 T
79 14 N
79 15 B
79 16 T
79 17 T
79 18 T
79 19 T
79 20 T
79 21 N
79 22 N
79 23 H
79 24 B
79 25 H
79 26 N
79 27 N
79 28 T
79 29 N
79 30 T
79 31 N
79 32 T
79 33 N
79 34 N
79 35 T
79 36 N
79 37 N
79 38 N
79 39 H
79 40 B
79 41 B
79 42 N
79 43 N
79 44 H
79 45 T
79 46 N
79 47 T
79 48 N
79 49 N
79 50 B
80 1 N
80 2 H
80 3 H
80 4 H
80 5 T
80 6 N
80 7 H
80 8 N
80 9 N
80 10 H
80 11 T
80 12 T
80 13 N
80 14 N
80 15 B
80 16 N
80 17 N
80 18 T
80 19 T
80 20 B
80 21 N
80 22 N
80 23 N
80 24 B
80 25 T
80 26 N
80 27 N
80 28 H
80 29 T
80 30 H
80 31 N
80 32 H
80 33 N
80 34 N
80 35 H
80 36 H
80 37 N
80 38 B
80 39 N
80 40 N
80 41 T
80 42 N
80 43 N
80 44 T
80 45 T
80 46 H
80 47 N
80 48 N
80 49 N
80 50 N
81 1 N
81 2 N
81 3 B
81 4 N
81 5 N
81 6 H
81 7 N
81 8 B
81 9 B
81 10 B
81 11 N
81 12 N
81 13 B
81 14 N
81 15 T
81 16 N
81 17 N
81 18 T
81 19 N
81 20 H
81 21 H
81 22 T
81 23 N
81 24 N
81 25 H
81 26 B
81 27 T
81 28 N
81 29 N
81 30 N
81 31 N
81 32 N
81 33 T
81 34 T
81 35 H
81 36 N
81 37 B
81 38 T
81 39 T
81 40 T
81 41 N
81 42 H
81 43 N
81 44 N
81 45 N
81 46 N
81 47 B
81 48 B
81 49 N
81 50 N
82 1 H
82 2 N
82 3 H
82 4 B
82 5 N
82 6 H
82 7 N
82 8 N
82 9 N
82 10 N
82 11 N
82 12 N
82 13 H
82 14 H
82 15 T
82 16 B
82 17 H
82 18 N
82 19 H
82 20 B
82 21 N
82 22 T
82 23 N
82 24 B
82 25 B
82 26 N
82 27 N
82 28 N
82 29 T
82 30 N
82 31 N
82 32 T
82 33 H
82 34 N
82 35 T
82 36 N
82 37 H
82 38 T
82 39 B
82 40 T
82 41 N
82 42 H
82 43 T
82 44 N
82 45 T
82 46 N
82 47 N
82 48 T
82 49 N
82 50 B
83 1 H
83 2 N
83 3 T
83 4 T
83 5 N
83 6 H
83 7 H
83 8 H
83 9 T
83 10 N
83 11 N
83 12 H
83 13 T
83 14 T
83 15 T
83 16 N
83 17 B
83 18 T
83 19 B
83 20 H
83 21 H
83 22 B
83 23 T
83 24 H
83 25 B
83 26 N
83 27 N
83 28 N
83 29 T
83 30 N
83 31 N
83 32 H
83 33 N
83 34 N
83 35 H
83 36 T
83 37 N
83 38 N
83 39 B
83 40 T
83 41 N
83 42 N
83 43 N
83 44 N
83 45 N
83 46 N
83 47 N
83 48 N
83 49 H
83 50 T
84 1 H
84 2 T
84 3 B
84 4 N
84 5 N
84 6 N
84 7 N
84 8 N
84 9 N
84 10 N
84 11 N
84 12 B
84 13 H
84 14 N
84 15 N
84 16 N
84 17 B
84 18 T
84 19 N
84 20 T
84 21 N
84 22 N
84 23 B
84 24 H
84 25 T
84 26 N
84 27 H
84 28 N
84 29 N
84 30 N
84 31 N
84 32 N
84 33 H
84 34 N
84 35 T
84 36 N
84 37 H
84 38 N
84 39 T
84 40 N
84 41 N
84 42 N
84 43 N
84 44 N
84 45 T
84 46 H
84 47 H
84 48 N
84 49 N
84 50 N
85 1 N
85 2 H
85 3 N
85 4 T
85 5 N
85 6 T
85 7 H
85 8 N
85 9 T
85 10 N
85 11 B
85 12 N
85 13 T
85 14 T
85 15 N
85 16 N
85 17 N
85 18 N
85 19 N
85 20 N
85 21 B
85 22 N
85 23 N
85 24 B
85 25 N
85 26 N
85 27 T
85 28 H
85 29 T
85 30 N
85 31 T
85 32 N
85 33 N
85 34 N
85 35 B
85 36 B
85 37 N
85 38 T
85 39 T
85 40 B
85 41 N
85 42 N
85 43 N
85 44 N
85 45 N
85 46 T
85 47 H
85 48 N
85 49 N
85 50 N
86 1 N
86 2 N
86 3 N
86 4 T
86 5 N
86 6 N
86 7 H
86 8 B
86 9 T
86 10 H
86 11 T
86 12 N
86 13 T
86 14 T
86 15 N
86 16 B
86 17 N
86 18 N
86 19 N
86 20 N
86 21 N
86 22 N
86 23 N
86 24 H
86 25 H
86 26 N
86 27 N
86 28 N
86 29 N
86 30 N
86 31 H
86 32 N
86 33 N
86 34 N
86 35 H
86 36 N
86 37 N
86 38 B
86 39 T
86 40 H
86 41 H
86 42 T
86 43 N
86 44 N
86 45 N
86 46 N
86 47 B
86 48 N
86 49 T
86 50 N
87 1 H
87 2 N
87 3 N
87 4 H
87 5 T
87 6 N
87 7 B
87 8 N
87 9 H
87 10 N
87 11 H
87 12 N
87 13 T
87 14 N
87 15 N
87 16 T
87 17 H
87 18 T
87 19 N
87 20 N
87 21 N
87 22 B
87 23 N
87 24 N
87 25 T
87 26 N
87 27 T
87 28 B
87 29 N
87 30 N
87 31 N
87 32 T
87 33 H
87 34 N
87 35 B
87 36 H
87 37 H
87 38 N
87 39 H
87 40 H
87 41 H
87 42 H
87 43 B
87 44 N
87 45 N
87 46 H
87 47 N
87 48 T
87 49 N
87 50 N
88 1 N
88 2 B
88 3 B
88 4 N
88 5 N
88 6 B
88 7 H
88 8 H
88 9 T
88 10 B
88 11 H
88 12 N
88 13 N
88 14 T
88 15 T
88 16 N
88 17 B
88 18 N
88 19 H
88 20 H
88 21 T
88 22 N
88 23 N
88 24 N
88 25 H
88 26 N
88 27 N
88 28 N
88 29 H
88 30 H
88 31 N
88 32 T
88 33 B
88 34 N
88 35 B
88 36 N
88 37 N
88 38 N
88 39 N
88 40 T
88 41 H
88 42 N
88 43 N
88 44 N
88 45 T
88 46 N
88 47 N
88 48 N
88 49 N
88 50 N
89 1 B
89 2 T
89 3 N
89 4 B
89 5 B
89 6 N
89 7 N
89 8 N
89 9 N
89 10 N
89 11 N
89 12 N
89 13 T
89 14 N
89 15 H
89 16 N
89 17 H
89 18 N
89 19 N
89 20 N
89 21 N
89 22 N
89 23 N
89 24 N
89 25 T
89 26 T
89 27 N
89 28 N
89 29 N
89 30 H
89 31 N
89 32 N
89 33 N
89 34 B
89 35 N
89 36 N
89 37 N
89 38 H
89 39 N
89 40 H
89 41 T
89 42 H
89 43 H
89 44 N
89 45 T
89 46 N
89 47 T
89 48 N
89 49 H
89 50 H
90 1 T
90 2 B
90 3 T
90 4 T
90 5 N
90 6 N
90 7 N
90 8 T
90 9 T
90 10 N
90 11 N
90 12 N
90 13 T
90 14 T
90 15 N
90 16 N
90 17 H
90 18 N
90 19 N
90 20 T
90 21 N
90 22 N
90 23 N
90 24 H
90 25 H
90 26 N
90 27 N
90 28 N
90 29 N
90 30 T
90 31 N
90 32 H
90 33 N
90 34 N
90 35 N
90 36 N
90 37 T
90 38 H
90 39 N
90 40 H
90 41 T
90 42 T
90 43 T
90 44 H
90 45 N
90 46 H
90 47 N
90 48 B
90 49 N
90 50 B
91 1 N
91 2 H
91 3 T
91 4 N
91 5 N
91 6 N
91 7 N
91 8 H
91 9 B
91 10 B
91 11 H
91 12 H
91 13 N
91 14 N
91 15 N
91 16 T
91 17 H
91 18 T
91 19 H
91 20 N
91 21 H
91 22 H
91 23 T
91 24 N
91 25 T
91 26 H
91 27 N
91 28 T
91 29 H
91 30 H
91 31 T
91 32 N
91 33 N
91 34 H
91 35 T
91 36 N
91 37 N
91 38 B
91 39 T
91 40 N
91 41 H
91 42 N
91 43 H
91 44 H
91 45 N
91 46 N
91 47 H
91 48 B
91 49 B
91 50 N
92 1 N
92 2 H
92 3 T
92 4 N
92 5 N
92 6 H
92 7 T
92 8 B
92 9 N
92 10 H
92 11 N
92 12 N
92 13 N
92 14 H
92 15 N
92 16 N
92 17 H
92 18 N
92 19 N
92 20 T
92 21 H
92 22 H
92 23 H
92 24 T
92 25 H
92 26 N
92 27 H
92 28 N
92 29 H
92 30 N
92 31 B
92 32 N
92 33 N
92 34 T
92 35 H
92 36 N
92 37 N
92 38 H
92 39 N
92 40 H
92 41 H
92 42 N
92 43 B
92 44 H
92 45 H
92 46 H
92 47 N
92 48 B
92 49 H
92 50 N
93 1 H
93 2 N
93 3 H
93 4 T
93 5 N
93 6 N
93 7 N
93 8 N
93 9 N
93 10 N
93 11 N
93 12 N
93 13 T
93 14 N
93 15 H
93 16 H
93 17 N
93 18 N
93 19 B
93 20 T
93 21 H
93 22 N
93 23 T
93 24 N
93 25 T
93 26 T
93 27 N
93 28 N
93 29 H
93 30 N
93 31 T
93 32 H
93 33 N
93 34 B
93 35 B
93 36 N
93 37 T
93 38 H
93 39 B
93 40 N
93 41 N
93 42 N
93 43 B
93 44 T
93 45 N
93 46 N
93 47 H
93 48 N
93 49 H
93 50 B
94 1 T
94 2 N
94 3 N
94 4 N
94 5 N
94 6 N
94 7 B
94 8 T
94 9 H
94 10 B
94 11 N
94 12 H
94 13 H
94 14 B
